gdetail_no,grade_no,gdetail_name,sort_no
100014558,10014571,"스마트",1
100015876,10008446,"6세대",1
100014521,10015253,"트렌디",1
100013171,10012741,"모던",1
100016503,10008589,991,1
100016526,10017544,"에어",1
100014439,10015176,"9인승",1
100007579,10005316,"트라고 19톤",1
100014437,10015175,"11인승",1
100015833,10016696,"슈퍼",1
100014540,10015260,"프리미엄",1
100015860,10010887,"섬멈",1
100016445,10010903,"기본형",1
100010845,10005306,"단축",1
100016128,10016933,GL,1
100014283,10008341,"컴포트",1
100013829,10014053,"트렌디",1
100014185,10014385,S,1
100007766,10003651,"에센셜",1
100009078,10005417,"그랜토",1
100011924,10003661,"기본형",1
100014165,10010920,"기본형",1
100012061,10003675,"기본형",1
100011749,10003482,"기본형",1
100007268,10003510,"럭셔리",1
100013898,10003534,"기본형",1
100013915,10003594,"기본형",1
100015842,10016695,"디럭스",1
100007150,10003890,"기본형",1
100007243,10003907,"디럭스",1
100007277,10003908,"럭셔리",1
100014435,10015173,"7인승",1
100014226,10014401,"익스클루시브",1
100014405,10015109,C5,1
100013900,10007088,"기본형",1
100016124,10016932,"프레스티지",1
100010919,10011015,"25인승",1
100010920,10011016,"15인승",1
100014433,10015172,"3인승",1
100010922,10011017,"15인승",1
100014430,10015170,"11인승",1
100010924,10011018,"34인승",1
100013949,10014256,"스포츠 플러스",1
100015422,10016319,DLX,1
100015627,10016458,L,1
100013683,10013905,"노블레스 라이트",1
100013834,10014057,"트렌디",1
100010927,10011020,"25인승",1
100014286,10014625,"프레스티지",1
100007705,10004004,"CVX 럭셔리",1
100014519,10015251,"고급형",1
100015841,10016694,"디럭스",1
100014526,10015255,"리볼리",1
100015840,10016693,"디럭스",1
100015839,10016692,"디럭스",1
100015838,10016691,"디럭스",1
100007702,10004005,"CVX 디럭스",1
100014517,10015250,"프리미엄 플러스",1
100015778,10014517,"1세대",1
100015837,10016689,"투어",1
100010929,10011021,"25인승",1
100016121,10016931,"프레스티지",1
100013533,10011022,"20인승",1
100015809,10016666,E-Lite,1
100015830,10016688,"슈퍼",1
100013924,10004628,"기본형",1
100015829,10016687,"디럭스",1
100015626,10016457,L,1
100014670,10011023,"29인승",1
100016572,10016663,"기본형",1
100010933,10011024,"11인승",1
100015503,10016396,GL,1
100014139,10011037,"튜너 패키지",1
100014077,10007871,W220,1
100015624,10016456,"스마트",1
100015623,10016455,"스마트",1
100015622,10016454,L,1
100014144,10011041,"스포츠",1
100016117,10016927,"프레스티지",1
100013968,10014272,"3세대",1
100015621,10016453,L,1
100014053,10013868,"2세대",1
100015620,10016452,GL,1
100015502,10016395,GL,1
100013690,10013907,"노블레스",1
100007636,10005494,"프리미엄",1
100007118,10003669,"기본형",1
100013823,10014056,"트렌디",1
100007319,10003676,"밸류",1
100011367,10011807,"모던",1
100014524,10015254,"트렌디",1
100015773,10016639,"3세대",1
100014073,10007869,W220,1
100014085,10007877,W220,1
100013175,10011810,"프리미엄",1
100014987,10015773,"골드",1
100014005,10013922,"3세대",1
100011387,10011820,"럭셔리",1
100013697,10013924,"와일드",1
100011328,10008605,S,1
100006859,10004413,"11인 GX 하이리무진",1
100015321,10016060,"울트라",1
100011391,10011821,"프레스티지",1
100011840,10012300,"스마트",1
100011394,10011822,"프레스티지",1
100006971,10003670,"고급형",1
100014984,10015772,"슈퍼",1
100014136,10011043,"스마트",1
100016113,10016926,"프레스티지",1
100011845,10003898,"CLX 디럭스",1
100011397,10011823,"노블레스",1
100016112,10016925,"프레스티지",1
100014212,10014399,"트렌디",1
100015501,10016394,"스마트",1
100013981,10013849,"3세대",1
100013594,10011826,"플래티넘",1
100007609,10004634,"프레스티지",1
100014394,10014501,"기본형",1
100016009,10015193,"기본형",1
100015509,10016402,GL,1
100015311,10016053,DLX,1
100015309,10016052,DLX,1
100014515,10015242,TL5,1
100007120,10003672,"기본형",1
100011420,10011129,"오리지널",1
100006980,10003896,"고급형",1
100013591,10011827,"마스터즈",1
100015619,10016451,"스마트",1
100015913,10014690,"기본형",1
100013592,10011828,"마스터즈",1
100015498,10016393,"스마트",1
100011429,10011866,"프리미엄",1
100015510,10016403,GL,1
100015511,10016404,GL,1
100014333,10014778,"유로코치 STD",1
100015497,10016392,"스마트",1
100007140,10003877,"기본형",1
100013558,10011186,"기본형",1
100015777,10014516,"1세대",1
100015307,10016051,"울트라",1
100013899,10003517,"기본형",1
100007820,10003586,GV,1
100012301,10003595,"기본형",1
100007141,10003878,"기본형",1
100007342,10005216,"숏바디",1
100013892,10011188,"기본형",1
100015306,10016046,SDX,1
100013893,10011190,"기본형",1
100007142,10003879,"기본형",1
100014513,10015241,TL5,1
100015305,10016045,SDX,1
100013891,10011194,"기본형",1
100011443,10011871,"스마트",1
100007823,10003881,"GVS 기본형",1
100016520,10017540,"에어",1
100013570,10011872,"12인승",1
100015304,10016044,SDX,1
100011933,10003664,"VVT 레이싱 기본형",1
100015942,10014406,WK2,1
100015429,10016320,DLX,1
100015302,10016042,HGS,1
100015300,10016041,HGS,1
100013755,10013983,"37인승",1
100011017,10011202,"메가트럭",1
100013709,10013934,"와일드",1
100007570,10003909,"탑",1
100007713,10003910,"디럭스",1
100014182,10014384,S,1
100007714,10003911,"디럭스",1
100015618,10016450,L,1
100015248,10015994,"골드",1
100007961,10003912,"프리미엄",1
100007715,10003913,"디럭스",1
100015247,10015988,"GX스페셜",1
100015161,10015892,"디럭스",1
100011904,10009370,"기본형",1
100007181,10004415,"기본형",1
100015877,10014961,"6세대",1
100007314,10005294,"마이티2",1
100016206,10014060,"기본형",1
100015616,10016448,"모던플러스",1
100014416,10015162,"9인승",1
100013938,10014252,"디럭스",1
100007423,10003611,"엘레강스 스페셜",1
100013598,10003632,"스마트",1
100012282,10003515,"기본형",1
100015882,10008449,"6세대",1
100015879,10008451,"6세대",1
100007237,10003598,"디럭스",1
100007117,10003667,"기본형",1
100014419,10015163,"7인승",1
100014011,10014281,"3세대",1
100013992,10014277,"3세대",1
100013984,10013512,"3세대",1
100014216,10014400,"트렌디",1
100007271,10003677,"럭셔리",1
100013205,10012833,V1,1
100011438,10011869,"스마트",1
100015612,10016447,"스마트",1
100016391,10005337,"윙바디",1
100016158,10016312,GL,1
100013803,10014050,"라이트",1
100015449,10016335,"노블레스",1
100011841,10011878,"6인승 익스클루시브",1
100013840,10014058,"프레스티지",1
100016021,10015294,"기본형",1
100014118,10011880,"9인승 익스클루시브 듀얼선루프",1
100011052,10011321,"스마트",1
100013953,10014258,"기본형",1
100015607,10016446,GL,1
100011055,10011322,"프리미엄",1
100011028,10006889,"프리미엄 럭셔리 SWB",1
100015450,10016336,LTD,1
100014127,10011354,"7인승 2WD CVX 럭셔리",1
100013654,10013888,"기본형",1
100015606,10016445,GL,1
100015604,10016443,"스마트",1
100014071,10007868,W220,1
100015603,10016442,L,1
100014075,10007870,W220,1
100015602,10016441,"스마트",1
100007239,10003844,"디럭스",1
100012250,10005492,"일반형",1
100015598,10016439,"스마트",1
100014003,10011369,"3세대",1
100013993,10011373,"3세대",1
100015596,10016437,L,1
100015595,10016436,L,1
100015589,10016433,"스마트",1
100015588,10016431,"스마트",1
100011121,10011403,"럭셔리",1
100009290,10003678,"프리미어",1
100007358,10004633,"스마트",1
100016062,10013876,"기본형",1
100015585,10016430,"모던플러스",1
100015578,10016427,GL,1
100015575,10016424,"스마트",1
100007849,10003756,"i 기본형",1
100015574,10016423,L,1
100015494,10016390,GL,1
100015465,10016366,"럭셔리",1
100015967,10014947,"기본형",1
100011445,10011881,"스타일",1
100014232,10014410,"2.0수출형2WD",1
100011447,10011882,"스타일",1
100014198,10014396,"트렌디",1
100011450,10011883,"스마트",1
100011451,10011884,"스마트",1
100014175,10014367,"3세대",1
100014064,10014295,"2세대",1
100007962,10003914,"프리미엄",1
100015826,10016686,"슈퍼",1
100015825,10016685,"디럭스",1
100015433,10016323,GLX,1
100015129,10015855,DLX,1
100015823,10016681,"스마트",1
100015435,10016329,GX,1
100014420,10015164,"9인승",1
100010731,10009472,"프리미엄",1
100016065,10011937,"기본형",1
100014421,10015165,"3인승",1
100011477,10011968,"에센셜",1
100007847,10003754,"i 기본형",1
100014422,10015166,"3인승",1
100014604,10015302,"오버랜드",1
100014427,10015169,"9인승",1
100015452,10016343,"스마트",1
100010457,10007386,M/T,1
100011486,10011988,"럭셔리",1
100014004,10011370,"3세대",1
100013980,10011371,"3세대",1
100014460,10015189,SE,1
100014100,10014324,W220,1
100013946,10014255,"기본형",1
100013896,10003530,"기본형",1
100007587,10003842,"트렌디",1
100007767,10003652,"에센셜",1
100013534,10011989,"트렌디",1
100011034,10006891,"프리미엄 럭셔리 LWB",1
100014735,10015615,"디럭스",1
100007716,10003915,"디럭스",1
100007905,10003916,"럭셔리",1
100015996,10016850,"프레스티지",1
100015993,10016849,"노블레스",1
100007786,10003964,GL,1
100015233,10015971,"디럭스",1
100011906,10009371,"기본형",1
100015222,10015967,"골드",1
100015220,10015964,"디럭스",1
100014098,10007887,W220,1
100015187,10015928,"럭셔리",1
100015880,10008447,"6세대",1
100014592,10015290,"에어",1
100010504,10007444,"럭셔리",1
100016023,10015295,"기본형",1
100012313,10012392,"기본형",1
100008974,10003679,"탑",1
100015530,10016405,"모던",1
100014602,10015301,"오버랜드",1
100015534,10016406,"모던",1
100013916,10003684,"기본형",1
100010734,10009475,"프리미엄",1
100013918,10003686,"기본형",1
100014608,10015308,V5,1
100007451,10005297,"일반캡",1
100015861,10010888,"섬멈",1
100007712,10003692,"디럭스",1
100014610,10015309,V7,1
100006996,10004265,"고급형",1
100014611,10015310,V1,1
100016300,10015547,"기본형",1
100007788,10003668,"GL 기본형",1
100014023,10010177,"3세대",1
100007414,10006573,"에코부스트",1
100014585,10015287,"프리미엄",1
100011876,10003603,"기본형",1
100016302,10015548,"기본형",1
100011440,10011870,"스타일",1
100016074,10014477,E-Value+,1
100007452,10005298,"일반캡",1
100014766,10015653,"슈퍼",1
100007241,10003903,"디럭스",1
100013217,10012836,V1,1
100007143,10003880,"기본형",1
100014791,10015683,GL,1
100015546,10016409,"모던",1
100015550,10016410,"모던",1
100014797,10015686,GL,1
100016071,10014374,"기본형",1
100014799,10015687,GL,1
100014801,10015689,DLX,1
100011902,10009369,"기본형",1
100016373,10015923,GL,1
100007635,10005493,"프리미엄",1
100014582,10015275,"액티브",1
100013572,10011873,"12인승",1
100015166,10015893,"디럭스",1
100015453,10016344,"슈퍼",1
100015155,10015890,"디럭스",1
100007232,10004646,"다이나믹",1
100007645,10004647,"하이테크",1
100015148,10015889,"골드",1
100011910,10009372,"기본형",1
100011912,10009373,"기본형",1
100014815,10015691,DLX,1
100016383,10005314,"파비스 5.5톤",1
100011908,10009379,"기본형",1
100015436,10016330,GLX,1
100015146,10015886,"슈퍼",1
100010485,10007437,"프리미엄",1
100014510,10015240,T5,1
100015776,10014515,"1세대",1
100014087,10007879,W220,1
100007479,10003599,"장애인용",1
100007269,10003596,"럭셔리",1
100013908,10003606,"기본형",1
100016537,10017552,"3인승",1
100011490,10011992,"럭셔리",1
100007301,10005319,"마이티",1
100007116,10003666,"기본형",1
100013700,10013925,"와일드",1
100006965,10003608,"고급형",1
100014412,10015127,8J,1
100007618,10003906,"프리미엄",1
100013985,10014124,"3세대",1
100014411,10015126,8J,1
100013969,10012857,"3세대",1
100016414,10007238,"기본형",1
100013995,10014126,"3세대",1
100014189,10008815,"8세대",1
100007151,10003891,"기본형",1
100014060,10010199,"2세대",1
100007700,10003620,CVVL,1
100014006,10014127,"3세대",1
100015336,10016103,"디럭스",1
100014410,10015125,8J,1
100010376,10003638,"기본형",1
100013209,10012834,V1,1
100013873,10014151,"와일트트랙",1
100010380,10003640,"기본형",1
100014119,10004006,"11인승 2WD HVX 프리미엄",1
100011520,10012021,"스타일",1
100015779,10016641,"1세대",1
100015794,10016650,GL,1
100015774,10016640,"3세대",1
100007800,10003649,"GLS DLX",1
100013994,10012947,"3세대",1
100006846,10003650,"1.5 EL",1
100016015,10015196,"기본형",1
100014193,10008817,"8세대",1
100015948,10013855,"기본형",1
100014151,10014358,"모멘텀",1
100012060,10012340,"기본형",1
100011916,10009380,"기본형",1
100012082,10012349,"노블레스 스페셜",1
100016395,10005333,"윙바디",1
100015440,10016331,GLX,1
100012204,10012359,"파이오니어 X",1
100014000,10014164,"3세대",1
100015142,10015873,GLX,1
100015107,10015846,L,1
100014191,10008816,"8세대",1
100014425,10015168,"7인승",1
100015230,10015968,"디럭스",1
100015775,10014944,"3세대",1
100015985,10016847,"노블레스 라이트",1
100007144,10003882,"기본형",1
100008177,10003511,"개인용",1
100015984,10016840,GL,1
100015982,10016838,GL,1
100007093,10003497,"기본형",1
100015769,10016622,"기본형",1
100008178,10003518,"개인용",1
100011517,10012020,"스타일",1
100015981,10016837,GL,1
100013966,10011374,"3세대",1
100014431,10015171,"9인승",1
100013538,10012022,"스타일",1
100015123,10015854,DLX,1
100015116,10015853,DLX,1
100007112,10003573,"기본형",1
100009842,10003592,TX,1
100007781,10003574,GL,1
100007284,10004653,"럭셔리",1
100007795,10003575,GLS,1
100006858,10003577,"1.8 TXL",1
100015109,10015852,DLX,1
100015240,10015979,"럭셔리",1
100007733,10003578,DOHC,1
100011108,10005335,"라이노",1
100015557,10016414,GL,1
100014079,10007873,W140,1
100014089,10007881,W220,1
100015241,10015983,"럭셔리",1
100014094,10007884,W220,1
100008787,10003583,GV,1
100013715,10013939,"익스클루시브",1
100015768,10016616,"모던",1
100013902,10014220,"스타일",1
100007113,10003584,"기본형",1
100016500,10014169,"2WD 디젤",1
100007119,10003671,"기본형",1
100007736,10003588,"DOHC 기본형",1
100011918,10003682,"탑",1
100011536,10012097,"스페셜",1
100015765,10016600,"프리미엄",1
100015763,10016599,"프리미엄",1
100015761,10016598,"프리미엄",1
100007821,10003589,"GV 기본형",1
100014048,10014287,"2세대",1
100007145,10003883,"기본형",1
100014294,10003917,"2WD CLX",1
100015759,10016597,"프리미엄",1
100015756,10016574,"익스클루시브",1
100015755,10016573,"익스클루시브",1
100015752,10016572,"익스클루시브",1
100015751,10016571,"아방가르드",1
100015506,10016399,GL,1
100015977,10013076,"기본형",1
100015750,10016568,"수출형",1
100015746,10016563,"1인승",1
100011543,10012102,"프리미엄",1
100013951,10014257,"스포츠 플러스",1
100013922,10009413,"탑",1
100014126,10009415,"2WD CVX 럭셔리",1
100007094,10003499,"기본형",1
100007568,10003502,"탑",1
100015734,10016559,"인스퍼레이션",1
100015735,10016558,"프레스티지",1
100015733,10016557,"모던",1
100015732,10016556,"모던",1
100014163,10010917,"기본형",1
100015678,10016519,"디럭스",1
100007114,10003609,"일반형",1
100014594,10015291,"에어",1
100015507,10016400,GL,1
100013712,10013936,"익스클루시브",1
100007097,10003505,"기본형",1
100010378,10003639,"기본형",1
100014030,10013729,"3세대",1
100015714,10016551,GT,1
100015711,10016549,"기본형",1
100007098,10003506,"기본형",1
100012284,10003516,"기본형",1
100006966,10003614,"고급형",1
100013907,10003616,"기본형",1
